href,title,valor_monetario
/rsc-anderlecht/kader/verein/58/saison_id/2016,RSC Anderlecht,€ 136.20 mi.
/krc-genk/kader/verein/1184/saison_id/2016,KRC Genk,€ 92.70 mi.
/club-brugge/kader/verein/2282/saison_id/2016,Club Brugge,€ 82.00 mi.
/kaa-gent/kader/verein/157/saison_id/2016,KAA Gent,€ 80.85 mi.
/standard-de-liege/kader/verein/3057/saison_id/2016,Standard de Liège,€ 70.75 mi.
/kv-oostende-2024-/kader/verein/2861/saison_id/2016,KV Oostende (-2024),€ 42.30 mi.
/zulte-waregem/kader/verein/3508/saison_id/2016,Zulte Waregem,€ 32.35 mi.
/kv-kortrijk/kader/verein/601/saison_id/2016,KV Kortrijk,€ 27.85 mi.
/vv-st-truiden/kader/verein/475/saison_id/2016,VV St.Truiden,€ 23.43 mi.
/kas-eupen/kader/verein/1245/saison_id/2016,KAS Eupen,€ 22.88 mi.
/kv-mechelen/kader/verein/354/saison_id/2016,KV Mechelen,€ 22.55 mi.
/kvrs-waasland-sk-beveren/kader/verein/28643/saison_id/2016,KVRS Waasland - SK Beveren,€ 21.75 mi.
/r-charleroi-sc/kader/verein/172/saison_id/2016,R Charleroi SC,€ 21.15 mi.
/royal-excel-mouscron-2022-/kader/verein/29228/saison_id/2016,Royal Excel Mouscron (-2022),€ 19.60 mi.
/ksc-lokeren-2020-/kader/verein/498/saison_id/2016,KSC Lokeren (-2020),€ 17.50 mi.
/kvc-westerlo/kader/verein/968/saison_id/2016,KVC Westerlo,€ 13.20 mi.
/rsc-anderlecht/kader/verein/58/saison_id/2017,RSC Anderlecht,€ 123.88 mi.
/club-brugge/kader/verein/2282/saison_id/2017,Club Brugge,€ 117.75 mi.
/kaa-gent/kader/verein/157/saison_id/2017,KAA Gent,€ 81.30 mi.
/standard-de-liege/kader/verein/3057/saison_id/2017,Standard de Liège,€ 76.40 mi.
/krc-genk/kader/verein/1184/saison_id/2017,KRC Genk,€ 69.60 mi.
/kv-oostende-2024-/kader/verein/2861/saison_id/2017,KV Oostende (-2024),€ 31.80 mi.
/kv-mechelen/kader/verein/354/saison_id/2017,KV Mechelen,€ 31.65 mi.
/r-charleroi-sc/kader/verein/172/saison_id/2017,R Charleroi SC,€ 30.73 mi.
/zulte-waregem/kader/verein/3508/saison_id/2017,Zulte Waregem,€ 30.13 mi.
/kvrs-waasland-sk-beveren/kader/verein/28643/saison_id/2017,KVRS Waasland - SK Beveren,€ 28.30 mi.
/royal-antuerpia-fc/kader/verein/1096/saison_id/2017,Royal Antuérpia FC,€ 27.10 mi.
/ksc-lokeren-2020-/kader/verein/498/saison_id/2017,KSC Lokeren (-2020),€ 20.75 mi.
/kv-kortrijk/kader/verein/601/saison_id/2017,KV Kortrijk,€ 20.20 mi.
/royal-excel-mouscron-2022-/kader/verein/29228/saison_id/2017,Royal Excel Mouscron (-2022),€ 19.45 mi.
/vv-st-truiden/kader/verein/475/saison_id/2017,VV St.Truiden,€ 18.70 mi.
/kas-eupen/kader/verein/1245/saison_id/2017,KAS Eupen,€ 18.38 mi.
/krc-genk/kader/verein/1184/saison_id/2018,KRC Genk,€ 145.40 mi.
/rsc-anderlecht/kader/verein/58/saison_id/2018,RSC Anderlecht,€ 131.05 mi.
/club-brugge/kader/verein/2282/saison_id/2018,Club Brugge,€ 129.65 mi.
/kaa-gent/kader/verein/157/saison_id/2018,KAA Gent,€ 109.40 mi.
/standard-de-liege/kader/verein/3057/saison_id/2018,Standard de Liège,€ 99.25 mi.
/r-charleroi-sc/kader/verein/172/saison_id/2018,R Charleroi SC,€ 49.68 mi.
/vv-st-truiden/kader/verein/475/saison_id/2018,VV St.Truiden,€ 41.15 mi.
/royal-antuerpia-fc/kader/verein/1096/saison_id/2018,Royal Antuérpia FC,€ 34.05 mi.
/zulte-waregem/kader/verein/3508/saison_id/2018,Zulte Waregem,€ 29.85 mi.
/kv-kortrijk/kader/verein/601/saison_id/2018,KV Kortrijk,€ 28.00 mi.
/royal-excel-mouscron-2022-/kader/verein/29228/saison_id/2018,Royal Excel Mouscron (-2022),€ 26.95 mi.
/kv-oostende-2024-/kader/verein/2861/saison_id/2018,KV Oostende (-2024),€ 25.58 mi.
/kas-eupen/kader/verein/1245/saison_id/2018,KAS Eupen,€ 24.20 mi.
/cercle-brugge/kader/verein/520/saison_id/2018,Cercle Brügge,€ 23.85 mi.
/kvrs-waasland-sk-beveren/kader/verein/28643/saison_id/2018,KVRS Waasland - SK Beveren,€ 20.90 mi.
/ksc-lokeren-2020-/kader/verein/498/saison_id/2018,KSC Lokeren (-2020),€ 18.70 mi.
/club-brugge/kader/verein/2282/saison_id/2019,Club Brugge,€ 160.73 mi.
/rsc-anderlecht/kader/verein/58/saison_id/2019,RSC Anderlecht,€ 137.28 mi.
/krc-genk/kader/verein/1184/saison_id/2019,KRC Genk,€ 113.53 mi.
/kaa-gent/kader/verein/157/saison_id/2019,KAA Gent,€ 95.10 mi.
/standard-de-liege/kader/verein/3057/saison_id/2019,Standard de Liège,€ 76.68 mi.
/royal-antuerpia-fc/kader/verein/1096/saison_id/2019,Royal Antuérpia FC,€ 49.98 mi.
/cercle-brugge/kader/verein/520/saison_id/2019,Cercle Brügge,€ 31.93 mi.
/r-charleroi-sc/kader/verein/172/saison_id/2019,R Charleroi SC,€ 31.65 mi.
/zulte-waregem/kader/verein/3508/saison_id/2019,Zulte Waregem,€ 30.08 mi.
/vv-st-truiden/kader/verein/475/saison_id/2019,VV St.Truiden,€ 26.75 mi.
/royal-excel-mouscron-2022-/kader/verein/29228/saison_id/2019,Royal Excel Mouscron (-2022),€ 26.15 mi.
/kas-eupen/kader/verein/1245/saison_id/2019,KAS Eupen,€ 26.05 mi.
/kv-oostende-2024-/kader/verein/2861/saison_id/2019,KV Oostende (-2024),€ 23.85 mi.
/kv-mechelen/kader/verein/354/saison_id/2019,KV Mechelen,€ 23.63 mi.
/kv-kortrijk/kader/verein/601/saison_id/2019,KV Kortrijk,€ 19.90 mi.
/kvrs-waasland-sk-beveren/kader/verein/28643/saison_id/2019,KVRS Waasland - SK Beveren,€ 14.93 mi.
/club-brugge/kader/verein/2282/saison_id/2020,Club Brugge,€ 170.90 mi.
/krc-genk/kader/verein/1184/saison_id/2020,KRC Genk,€ 140.05 mi.
/rsc-anderlecht/kader/verein/58/saison_id/2020,RSC Anderlecht,€ 139.80 mi.
/standard-de-liege/kader/verein/3057/saison_id/2020,Standard de Liège,€ 85.25 mi.
/kaa-gent/kader/verein/157/saison_id/2020,KAA Gent,€ 81.65 mi.
/royal-antuerpia-fc/kader/verein/1096/saison_id/2020,Royal Antuérpia FC,€ 54.40 mi.
/r-charleroi-sc/kader/verein/172/saison_id/2020,R Charleroi SC,€ 42.83 mi.
/cercle-brugge/kader/verein/520/saison_id/2020,Cercle Brügge,€ 40.45 mi.
/kv-oostende-2024-/kader/verein/2861/saison_id/2020,KV Oostende (-2024),€ 34.55 mi.
/oud-heverlee-leuven/kader/verein/2727/saison_id/2020,Oud-Heverlee Leuven,€ 32.65 mi.
/kv-mechelen/kader/verein/354/saison_id/2020,KV Mechelen,€ 31.88 mi.
/kv-kortrijk/kader/verein/601/saison_id/2020,KV Kortrijk,€ 31.80 mi.
/beerschot-va/kader/verein/41274/saison_id/2020,Beerschot VA,€ 24.80 mi.
/vv-st-truiden/kader/verein/475/saison_id/2020,VV St.Truiden,€ 23.08 mi.
/zulte-waregem/kader/verein/3508/saison_id/2020,Zulte Waregem,€ 22.75 mi.
/kas-eupen/kader/verein/1245/saison_id/2020,KAS Eupen,€ 21.10 mi.
/kvrs-waasland-sk-beveren/kader/verein/28643/saison_id/2020,KVRS Waasland - SK Beveren,€ 20.95 mi.
/royal-excel-mouscron-2022-/kader/verein/29228/saison_id/2020,Royal Excel Mouscron (-2022),€ 18.03 mi.
/club-brugge/kader/verein/2282/saison_id/2021,Club Brugge,€ 200.50 mi.
/krc-genk/kader/verein/1184/saison_id/2021,KRC Genk,€ 120.10 mi.
/rsc-anderlecht/kader/verein/58/saison_id/2021,RSC Anderlecht,€ 113.05 mi.
/royal-antuerpia-fc/kader/verein/1096/saison_id/2021,Royal Antuérpia FC,€ 61.90 mi.
/kaa-gent/kader/verein/157/saison_id/2021,KAA Gent,€ 61.28 mi.
/standard-de-liege/kader/verein/3057/saison_id/2021,Standard de Liège,€ 60.30 mi.
/union-saint-gilloise/kader/verein/3948/saison_id/2021,Union Saint-Gilloise,€ 54.80 mi.
/r-charleroi-sc/kader/verein/172/saison_id/2021,R Charleroi SC,€ 51.30 mi.
/kv-oostende-2024-/kader/verein/2861/saison_id/2021,KV Oostende (-2024),€ 45.45 mi.
/kv-mechelen/kader/verein/354/saison_id/2021,KV Mechelen,€ 35.80 mi.
/oud-heverlee-leuven/kader/verein/2727/saison_id/2021,Oud-Heverlee Leuven,€ 30.85 mi.
/kv-kortrijk/kader/verein/601/saison_id/2021,KV Kortrijk,€ 28.25 mi.
/vv-st-truiden/kader/verein/475/saison_id/2021,VV St.Truiden,€ 27.00 mi.
/cercle-brugge/kader/verein/520/saison_id/2021,Cercle Brügge,€ 25.30 mi.
/beerschot-va/kader/verein/41274/saison_id/2021,Beerschot VA,€ 24.18 mi.
/kas-eupen/kader/verein/1245/saison_id/2021,KAS Eupen,€ 21.03 mi.
/zulte-waregem/kader/verein/3508/saison_id/2021,Zulte Waregem,€ 20.73 mi.
/rfc-seraing/kader/verein/2715/saison_id/2021,RFC Seraing,€ 15.28 mi.
/club-brugge/kader/verein/2282/saison_id/2022,Club Brugge,€ 182.30 mi.
/krc-genk/kader/verein/1184/saison_id/2022,KRC Genk,€ 169.40 mi.
/royal-antuerpia-fc/kader/verein/1096/saison_id/2022,Royal Antuérpia FC,€ 122.40 mi.
/rsc-anderlecht/kader/verein/58/saison_id/2022,RSC Anderlecht,€ 121.25 mi.
/kaa-gent/kader/verein/157/saison_id/2022,KAA Gent,€ 100.20 mi.
/union-saint-gilloise/kader/verein/3948/saison_id/2022,Union Saint-Gilloise,€ 71.35 mi.
/standard-de-liege/kader/verein/3057/saison_id/2022,Standard de Liège,€ 61.10 mi.
/r-charleroi-sc/kader/verein/172/saison_id/2022,R Charleroi SC,€ 53.90 mi.
/kvc-westerlo/kader/verein/968/saison_id/2022,KVC Westerlo,€ 45.55 mi.
/cercle-brugge/kader/verein/520/saison_id/2022,Cercle Brügge,€ 42.88 mi.
/oud-heverlee-leuven/kader/verein/2727/saison_id/2022,Oud-Heverlee Leuven,€ 41.55 mi.
/kv-mechelen/kader/verein/354/saison_id/2022,KV Mechelen,€ 28.45 mi.
/kv-kortrijk/kader/verein/601/saison_id/2022,KV Kortrijk,€ 28.05 mi.
/vv-st-truiden/kader/verein/475/saison_id/2022,VV St.Truiden,€ 22.93 mi.
/zulte-waregem/kader/verein/3508/saison_id/2022,Zulte Waregem,€ 20.90 mi.
/kas-eupen/kader/verein/1245/saison_id/2022,KAS Eupen,€ 19.73 mi.
/kv-oostende-2024-/kader/verein/2861/saison_id/2022,KV Oostende (-2024),€ 18.85 mi.
/rfc-seraing/kader/verein/2715/saison_id/2022,RFC Seraing,€ 12.93 mi.
/krc-genk/kader/verein/1184/saison_id/2023,KRC Genk,€ 180.50 mi.
/club-brugge/kader/verein/2282/saison_id/2023,Club Brugge,€ 161.55 mi.
/royal-antuerpia-fc/kader/verein/1096/saison_id/2023,Royal Antuérpia FC,€ 143.80 mi.
/rsc-anderlecht/kader/verein/58/saison_id/2023,RSC Anderlecht,€ 133.00 mi.
/kaa-gent/kader/verein/157/saison_id/2023,KAA Gent,€ 122.30 mi.
/union-saint-gilloise/kader/verein/3948/saison_id/2023,Union Saint-Gilloise,€ 111.40 mi.
/standard-de-liege/kader/verein/3057/saison_id/2023,Standard de Liège,€ 81.45 mi.
/cercle-brugge/kader/verein/520/saison_id/2023,Cercle Brügge,€ 81.38 mi.
/oud-heverlee-leuven/kader/verein/2727/saison_id/2023,Oud-Heverlee Leuven,€ 47.30 mi.
/kvc-westerlo/kader/verein/968/saison_id/2023,KVC Westerlo,€ 45.10 mi.
/vv-st-truiden/kader/verein/475/saison_id/2023,VV St.Truiden,€ 40.30 mi.
/kv-mechelen/kader/verein/354/saison_id/2023,KV Mechelen,€ 39.25 mi.
/rwd-molenbeek/kader/verein/54189/saison_id/2023,RWD Molenbeek,€ 36.48 mi.
/r-charleroi-sc/kader/verein/172/saison_id/2023,R Charleroi SC,€ 35.60 mi.
/kv-kortrijk/kader/verein/601/saison_id/2023,KV Kortrijk,€ 26.48 mi.
/kas-eupen/kader/verein/1245/saison_id/2023,KAS Eupen,€ 18.03 mi.
/club-brugge/kader/verein/2282/saison_id/2024,Club Brugge,€ 245.60 mi.
/krc-genk/kader/verein/1184/saison_id/2024,KRC Genk,€ 207.20 mi.
/union-saint-gilloise/kader/verein/3948/saison_id/2024,Union Saint-Gilloise,€ 131.25 mi.
/rsc-anderlecht/kader/verein/58/saison_id/2024,RSC Anderlecht,€ 124.10 mi.
/kaa-gent/kader/verein/157/saison_id/2024,KAA Gent,€ 106.70 mi.
/royal-antuerpia-fc/kader/verein/1096/saison_id/2024,Royal Antuérpia FC,€ 106.65 mi.
/kvc-westerlo/kader/verein/968/saison_id/2024,KVC Westerlo,€ 86.20 mi.
/standard-de-liege/kader/verein/3057/saison_id/2024,Standard de Liège,€ 75.75 mi.
/cercle-brugge/kader/verein/520/saison_id/2024,Cercle Brügge,€ 64.95 mi.
/oud-heverlee-leuven/kader/verein/2727/saison_id/2024,Oud-Heverlee Leuven,€ 55.95 mi.
/r-charleroi-sc/kader/verein/172/saison_id/2024,R Charleroi SC,€ 47.30 mi.
/kv-mechelen/kader/verein/354/saison_id/2024,KV Mechelen,€ 36.60 mi.
/vv-st-truiden/kader/verein/475/saison_id/2024,VV St.Truiden,€ 34.65 mi.
/kv-kortrijk/kader/verein/601/saison_id/2024,KV Kortrijk,€ 34.05 mi.
/fcv-dender-eh/kader/verein/9010/saison_id/2024,FCV Dender EH,€ 23.25 mi.
/beerschot-va/kader/verein/41274/saison_id/2024,Beerschot VA,€ 22.33 mi.
/real-madrid-cf/kader/verein/418/saison_id/2004,Real Madrid CF,€ 303.70 mi.
/fc-barcelona/kader/verein/131/saison_id/2004,FC Barcelona,€ 273.03 mi.
/valencia-cf/kader/verein/1049/saison_id/2004,Valencia CF,€ 195.90 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2004,RC Deportivo de Corunha,€ 144.45 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2004,Atlético de Madrid,€ 125.65 mi.
/real-betis-balompie/kader/verein/150/saison_id/2004,Real Betis Balompié,€ 85.15 mi.
/sevilla-fc/kader/verein/368/saison_id/2004,Sevilla FC,€ 70.55 mi.
/fc-villarreal/kader/verein/1050/saison_id/2004,FC Villarreal,€ 66.25 mi.
/real-sociedad/kader/verein/681/saison_id/2004,Real Sociedad,€ 53.55 mi.
/athletic-bilbao/kader/verein/621/saison_id/2004,Athletic Bilbao,€ 53.05 mi.
/real-zaragoza/kader/verein/142/saison_id/2004,Real Zaragoza,€ 51.13 mi.
/rcd-espanyol/kader/verein/714/saison_id/2004,RCD Espanyol,€ 45.15 mi.
/rcd-mallorca/kader/verein/237/saison_id/2004,RCD Mallorca,€ 42.65 mi.
/racing-santander/kader/verein/630/saison_id/2004,Racing Santander,€ 32.90 mi.
/malaga-cf/kader/verein/1084/saison_id/2004,Málaga CF,€ 32.85 mi.
/ca-osasuna/kader/verein/331/saison_id/2004,CA Osasuna,€ 26.70 mi.
/levante-ud/kader/verein/3368/saison_id/2004,Levante UD,€ 24.25 mi.
/albacete-balompie/kader/verein/1532/saison_id/2004,Albacete Balompié,€ 17.75 mi.
/getafe-cf/kader/verein/3709/saison_id/2004,Getafe CF,€ 13.85 mi.
/cd-numancia/kader/verein/2296/saison_id/2004,CD Numância,€ 13.40 mi.
/fc-barcelona/kader/verein/131/saison_id/2005,FC Barcelona,€ 327.50 mi.
/real-madrid-cf/kader/verein/418/saison_id/2005,Real Madrid CF,€ 281.60 mi.
/valencia-cf/kader/verein/1049/saison_id/2005,Valencia CF,€ 213.55 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2005,Atlético de Madrid,€ 134.15 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2005,RC Deportivo de Corunha,€ 133.80 mi.
/sevilla-fc/kader/verein/368/saison_id/2005,Sevilla FC,€ 96.85 mi.
/real-betis-balompie/kader/verein/150/saison_id/2005,Real Betis Balompié,€ 85.95 mi.
/fc-villarreal/kader/verein/1050/saison_id/2005,FC Villarreal,€ 82.00 mi.
/real-zaragoza/kader/verein/142/saison_id/2005,Real Zaragoza,€ 66.55 mi.
/rcd-espanyol/kader/verein/714/saison_id/2005,RCD Espanyol,€ 58.98 mi.
/real-sociedad/kader/verein/681/saison_id/2005,Real Sociedad,€ 53.83 mi.
/celta-de-vigo/kader/verein/940/saison_id/2005,Celta de Vigo,€ 48.30 mi.
/athletic-bilbao/kader/verein/621/saison_id/2005,Athletic Bilbao,€ 47.23 mi.
/rcd-mallorca/kader/verein/237/saison_id/2005,RCD Mallorca,€ 42.15 mi.
/ca-osasuna/kader/verein/331/saison_id/2005,CA Osasuna,€ 40.70 mi.
/getafe-cf/kader/verein/3709/saison_id/2005,Getafe CF,€ 36.38 mi.
/deportivo-alaves/kader/verein/1108/saison_id/2005,Deportivo Alavés,€ 34.83 mi.
/racing-santander/kader/verein/630/saison_id/2005,Racing Santander,€ 30.35 mi.
/malaga-cf/kader/verein/1084/saison_id/2005,Málaga CF,€ 28.03 mi.
/cadiz-cf/kader/verein/2687/saison_id/2005,Cádiz CF,€ 22.15 mi.
/real-madrid-cf/kader/verein/418/saison_id/2006,Real Madrid CF,€ 372.20 mi.
/fc-barcelona/kader/verein/131/saison_id/2006,FC Barcelona,€ 366.50 mi.
/valencia-cf/kader/verein/1049/saison_id/2006,Valencia CF,€ 232.70 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2006,Atlético de Madrid,€ 174.00 mi.
/sevilla-fc/kader/verein/368/saison_id/2006,Sevilla FC,€ 139.80 mi.
/real-zaragoza/kader/verein/142/saison_id/2006,Real Zaragoza,€ 121.25 mi.
/fc-villarreal/kader/verein/1050/saison_id/2006,FC Villarreal,€ 109.05 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2006,RC Deportivo de Corunha,€ 98.85 mi.
/real-betis-balompie/kader/verein/150/saison_id/2006,Real Betis Balompié,€ 78.93 mi.
/ca-osasuna/kader/verein/331/saison_id/2006,CA Osasuna,€ 71.35 mi.
/rcd-espanyol/kader/verein/714/saison_id/2006,RCD Espanyol,€ 62.15 mi.
/rcd-mallorca/kader/verein/237/saison_id/2006,RCD Mallorca,€ 55.30 mi.
/athletic-bilbao/kader/verein/621/saison_id/2006,Athletic Bilbao,€ 54.90 mi.
/celta-de-vigo/kader/verein/940/saison_id/2006,Celta de Vigo,€ 54.88 mi.
/levante-ud/kader/verein/3368/saison_id/2006,Levante UD,€ 53.75 mi.
/racing-santander/kader/verein/630/saison_id/2006,Racing Santander,€ 49.30 mi.
/real-sociedad/kader/verein/681/saison_id/2006,Real Sociedad,€ 45.20 mi.
/recreativo-de-huelva/kader/verein/2867/saison_id/2006,Recreativo de Huelva,€ 41.90 mi.
/getafe-cf/kader/verein/3709/saison_id/2006,Getafe CF,€ 40.05 mi.
/gimnastic-de-tarragona/kader/verein/5648/saison_id/2006,Gimnàstic de Tarragona,€ 28.25 mi.
/fc-barcelona/kader/verein/131/saison_id/2007,FC Barcelona,€ 413.70 mi.
/real-madrid-cf/kader/verein/418/saison_id/2007,Real Madrid CF,€ 355.80 mi.
/valencia-cf/kader/verein/1049/saison_id/2007,Valencia CF,€ 236.50 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2007,Atlético de Madrid,€ 211.70 mi.
/sevilla-fc/kader/verein/368/saison_id/2007,Sevilla FC,€ 199.40 mi.
/fc-villarreal/kader/verein/1050/saison_id/2007,FC Villarreal,€ 149.30 mi.
/rcd-espanyol/kader/verein/714/saison_id/2007,RCD Espanyol,€ 120.50 mi.
/real-zaragoza/kader/verein/142/saison_id/2007,Real Zaragoza,€ 119.90 mi.
/ca-osasuna/kader/verein/331/saison_id/2007,CA Osasuna,€ 81.90 mi.
/real-betis-balompie/kader/verein/150/saison_id/2007,Real Betis Balompié,€ 81.10 mi.
/rcd-mallorca/kader/verein/237/saison_id/2007,RCD Mallorca,€ 79.60 mi.
/athletic-bilbao/kader/verein/621/saison_id/2007,Athletic Bilbao,€ 75.00 mi.
/racing-santander/kader/verein/630/saison_id/2007,Racing Santander,€ 73.70 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2007,RC Deportivo de Corunha,€ 72.10 mi.
/getafe-cf/kader/verein/3709/saison_id/2007,Getafe CF,€ 68.90 mi.
/ud-almeria/kader/verein/3302/saison_id/2007,UD Almería,€ 56.70 mi.
/recreativo-de-huelva/kader/verein/2867/saison_id/2007,Recreativo de Huelva,€ 55.60 mi.
/real-murcia-cf/kader/verein/171/saison_id/2007,Real Murcia CF,€ 50.10 mi.
/real-valladolid-cf/kader/verein/366/saison_id/2007,Real Valladolid CF,€ 47.65 mi.
/levante-ud/kader/verein/3368/saison_id/2007,Levante UD,€ 41.50 mi.
/real-madrid-cf/kader/verein/418/saison_id/2008,Real Madrid CF,€ 428.60 mi.
/fc-barcelona/kader/verein/131/saison_id/2008,FC Barcelona,€ 425.40 mi.
/valencia-cf/kader/verein/1049/saison_id/2008,Valencia CF,€ 227.50 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2008,Atlético de Madrid,€ 221.40 mi.
/sevilla-fc/kader/verein/368/saison_id/2008,Sevilla FC,€ 202.70 mi.
/fc-villarreal/kader/verein/1050/saison_id/2008,FC Villarreal,€ 170.00 mi.
/real-betis-balompie/kader/verein/150/saison_id/2008,Real Betis Balompié,€ 118.70 mi.
/rcd-espanyol/kader/verein/714/saison_id/2008,RCD Espanyol,€ 95.30 mi.
/racing-santander/kader/verein/630/saison_id/2008,Racing Santander,€ 85.50 mi.
/ud-almeria/kader/verein/3302/saison_id/2008,UD Almería,€ 80.00 mi.
/athletic-bilbao/kader/verein/621/saison_id/2008,Athletic Bilbao,€ 77.60 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2008,RC Deportivo de Corunha,€ 77.30 mi.
/getafe-cf/kader/verein/3709/saison_id/2008,Getafe CF,€ 74.50 mi.
/rcd-mallorca/kader/verein/237/saison_id/2008,RCD Mallorca,€ 68.90 mi.
/ca-osasuna/kader/verein/331/saison_id/2008,CA Osasuna,€ 67.10 mi.
/malaga-cf/kader/verein/1084/saison_id/2008,Málaga CF,€ 54.00 mi.
/recreativo-de-huelva/kader/verein/2867/saison_id/2008,Recreativo de Huelva,€ 49.90 mi.
/real-valladolid-cf/kader/verein/366/saison_id/2008,Real Valladolid CF,€ 48.80 mi.
/cd-numancia/kader/verein/2296/saison_id/2008,CD Numância,€ 38.10 mi.
/real-sporting-de-gijon/kader/verein/2448/saison_id/2008,Real Sporting de Gijón,€ 36.30 mi.
/fc-barcelona/kader/verein/131/saison_id/2009,FC Barcelona,€ 515.40 mi.
/real-madrid-cf/kader/verein/418/saison_id/2009,Real Madrid CF,€ 451.70 mi.
/valencia-cf/kader/verein/1049/saison_id/2009,Valencia CF,€ 240.00 mi.
/sevilla-fc/kader/verein/368/saison_id/2009,Sevilla FC,€ 218.30 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2009,Atlético de Madrid,€ 210.80 mi.
/fc-villarreal/kader/verein/1050/saison_id/2009,FC Villarreal,€ 163.70 mi.
/athletic-bilbao/kader/verein/621/saison_id/2009,Athletic Bilbao,€ 100.80 mi.
/real-zaragoza/kader/verein/142/saison_id/2009,Real Zaragoza,€ 87.25 mi.
/getafe-cf/kader/verein/3709/saison_id/2009,Getafe CF,€ 77.30 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2009,RC Deportivo de Corunha,€ 75.90 mi.
/rcd-espanyol/kader/verein/714/saison_id/2009,RCD Espanyol,€ 71.00 mi.
/racing-santander/kader/verein/630/saison_id/2009,Racing Santander,€ 65.50 mi.
/rcd-mallorca/kader/verein/237/saison_id/2009,RCD Mallorca,€ 65.10 mi.
/ud-almeria/kader/verein/3302/saison_id/2009,UD Almería,€ 63.70 mi.
/ca-osasuna/kader/verein/331/saison_id/2009,CA Osasuna,€ 60.00 mi.
/malaga-cf/kader/verein/1084/saison_id/2009,Málaga CF,€ 58.60 mi.
/real-sporting-de-gijon/kader/verein/2448/saison_id/2009,Real Sporting de Gijón,€ 55.20 mi.
/real-valladolid-cf/kader/verein/366/saison_id/2009,Real Valladolid CF,€ 50.50 mi.
/cd-tenerife/kader/verein/648/saison_id/2009,CD Tenerife,€ 34.00 mi.
/xerez-cd/kader/verein/134/saison_id/2009,Xerez CD,€ 32.50 mi.
/fc-barcelona/kader/verein/131/saison_id/2010,FC Barcelona,€ 604.70 mi.
/real-madrid-cf/kader/verein/418/saison_id/2010,Real Madrid CF,€ 519.00 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2010,Atlético de Madrid,€ 187.00 mi.
/valencia-cf/kader/verein/1049/saison_id/2010,Valencia CF,€ 176.60 mi.
/sevilla-fc/kader/verein/368/saison_id/2010,Sevilla FC,€ 175.60 mi.
/fc-villarreal/kader/verein/1050/saison_id/2010,FC Villarreal,€ 170.60 mi.
/athletic-bilbao/kader/verein/621/saison_id/2010,Athletic Bilbao,€ 112.00 mi.
/rcd-espanyol/kader/verein/714/saison_id/2010,RCD Espanyol,€ 78.40 mi.
/ud-almeria/kader/verein/3302/saison_id/2010,UD Almería,€ 73.60 mi.
/malaga-cf/kader/verein/1084/saison_id/2010,Málaga CF,€ 71.05 mi.
/real-sociedad/kader/verein/681/saison_id/2010,Real Sociedad,€ 66.70 mi.
/getafe-cf/kader/verein/3709/saison_id/2010,Getafe CF,€ 66.40 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2010,RC Deportivo de Corunha,€ 63.70 mi.
/racing-santander/kader/verein/630/saison_id/2010,Racing Santander,€ 59.30 mi.
/ca-osasuna/kader/verein/331/saison_id/2010,CA Osasuna,€ 57.90 mi.
/real-zaragoza/kader/verein/142/saison_id/2010,Real Zaragoza,€ 57.00 mi.
/rcd-mallorca/kader/verein/237/saison_id/2010,RCD Mallorca,€ 53.70 mi.
/real-sporting-de-gijon/kader/verein/2448/saison_id/2010,Real Sporting de Gijón,€ 53.40 mi.
/hercules-cf/kader/verein/7971/saison_id/2010,Hércules CF,€ 51.70 mi.
/levante-ud/kader/verein/3368/saison_id/2010,Levante UD,€ 37.40 mi.
/fc-barcelona/kader/verein/131/saison_id/2011,FC Barcelona,€ 618.20 mi.
/real-madrid-cf/kader/verein/418/saison_id/2011,Real Madrid CF,€ 539.20 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2011,Atlético de Madrid,€ 210.00 mi.
/valencia-cf/kader/verein/1049/saison_id/2011,Valencia CF,€ 181.00 mi.
/athletic-bilbao/kader/verein/621/saison_id/2011,Athletic Bilbao,€ 144.20 mi.
/fc-villarreal/kader/verein/1050/saison_id/2011,FC Villarreal,€ 137.00 mi.
/sevilla-fc/kader/verein/368/saison_id/2011,Sevilla FC,€ 133.00 mi.
/malaga-cf/kader/verein/1084/saison_id/2011,Málaga CF,€ 121.30 mi.
/rcd-espanyol/kader/verein/714/saison_id/2011,RCD Espanyol,€ 81.20 mi.
/real-sociedad/kader/verein/681/saison_id/2011,Real Sociedad,€ 74.70 mi.
/getafe-cf/kader/verein/3709/saison_id/2011,Getafe CF,€ 70.95 mi.
